tweet_id,airline_sentiment,negativereason,airline,name,text,tweet_created,tweet_location
569574973662232576,neutral,,Virgin America,Osiris91780,Review:  Is flight 0769 out of LGA to DFW on time?,2015-02-22 11:10:30 -0800,
569574961158815745,neutral,,Virgin America,HeatherWhoo,Review:  my drivers license is expired by a little over a month. Can I fly Friday morning using my expired license?,2015-02-22 11:10:27 -0800,
569572942381649920,negative,Customer Service Issue,Virgin America,paulnakada,Review:  having problems Flight Booking Problems on the web site. keeps giving me an error and to contact by phone.  phone is 30 minute wait.,2015-02-22 11:02:26 -0800,San Francisco
569572740723712001,negative,Cancelled Flight,Virgin America,RampantSmashing,Review:  How do I reschedule my Cancelled Flightled flights online? The change button is greyed out!,2015-02-22 11:01:38 -0800,CA
569566981835218944,negative,Flight Booking Problems,Virgin America,intlwriter,"Review:  I rang, but there is a wait for 35 minutes!! I can book the same ticket through a vendor, fix your site",2015-02-22 10:38:45 -0800,@ the moment in New Delhi
569564853460807680,negative,Late Flight,Virgin America,finslippy,"Review:  got a flight (we were told) for 4:50 today..,checked my email and its for 4;50 TOMORROW. This is unacceptable.",2015-02-22 10:30:17 -0800,Brooklyn
569564610837086209,negative,Cancelled Flight,Virgin America,finslippy,"Review:  our flight into lga was Cancelled Flighted. We're stuck in Dallas. I called to reschedule, told I could get a flight for today...(1/2)",2015-02-22 10:29:19 -0800,Brooklyn
569562202405019650,negative,Bad Flight,Virgin America,Gr8Fratsby,Review:  why don't any of the pairings include red wine?! Only white is offered :( #redwineisbetter,2015-02-22 10:19:45 -0800,"Washington, DC"
569541127340040192,negative,Customer Service Issue,Virgin America,sbaaronson,Review:  is the website down?,2015-02-22 08:56:00 -0800,Los Angeles
569540405676654592,negative,Customer Service Issue,Virgin America,jonesbasf,Review:  - Your site seems a little wonked right now. May want to have a look. Tried on two browsers. No CSS? http://t.co/8qsQMM7KF2,2015-02-22 08:53:08 -0800,
569494748341407744,negative,Customer Service Issue,Virgin America,Gr8Fratsby,Review:  I'm disappointed that the agent at the designated silver status check in line @Dulles_Airport closed to assist all pasengers,2015-02-22 05:51:43 -0800,"Washington, DC"
569482263345307648,neutral,,Virgin America,NewsSWA,Review:  Plans to Include Austin to its Dallas Route - TopNews Arab #Emirates http://t.co/aqZWecOkk2,2015-02-22 05:02:06 -0800,FL410
569477692166316033,negative,Customer Service Issue,Virgin America,CSHangover,Review:  Is it normal to receive no reply from Central Baggage #baggageissues #smh,2015-02-22 04:43:56 -0800,Tokyo
569461469042966528,negative,longlines,Virgin America,girlphotophilly,Review:  at Logan airport and waiting to checkin for my 9am flight. Checkin desk not open !!!!! Why?!,2015-02-22 03:39:28 -0800,"Philadelphia, Pa"
569459618881019905,neutral,,Virgin America,NewsSWA,Review:  to jump into the Dallas-Austin market - @Dallas_News http://t.co/EwwGi97gdx,2015-02-22 03:32:07 -0800,FL410
569452063920226304,neutral,,Virgin America,NewsSWA,"Review:  Beats EPS Views, Takes On #SouthwestAir VA LUV - Investor's Business Daily http://t.co/FLwmGDAHxu",2015-02-22 03:02:06 -0800,FL410
569447071910105089,neutral,,Virgin America,Graemelodge5545,Review:  Lister to my show my on Monday 1230 130,2015-02-22 02:42:16 -0800,
569429411646156800,neutral,,Virgin America,NewsSWA,Review:  to begin Dallas-Austin #flights in April - 88.9 KETR http://t.co/SSUVWwkyHH,2015-02-22 01:32:05 -0800,FL410
5.69369E+17,negative,Can't Tell,Virgin America,Boards707,"Review:  congrats, you just got all my business from EWR to SFO/LAX. Fuck you Review:  fl1289 SFO/EWR was the clincher...",2015-02-21 21:32:59 -0800,"Belmar, NJ"
569368160291463168,negative,Customer Service Issue,Virgin America,MikeWiener,Review:   I applied over 2 weeks ago. Haven't heard back and I'm flying this week #disappointed,2015-02-21 21:28:42 -0800,
569356387785900032,neutral,,Virgin America,khartline,Review:  I'd love to know what your policy is for damaged luggage.,2015-02-21 20:41:55 -0800,Las Vegas
569354267854704641,positive,,Virgin America,simpasmore,Review:  Thank you for the follow,2015-02-21 20:33:30 -0800,Barbados
569351220097216512,negative,Customer Service Issue,Virgin America,ChrysiChrysic,Review:  - too many apologies! You r the worse airlines! Don't even respond to your cudtomers,2015-02-21 20:21:23 -0800,
569348775631675392,negative,Cancelled Flight,Virgin America,ChrysiChrysic,Review:  shame on VA for making people spend money in stranded cities when other airlines are landing at JFK! Who will reimburse me?,2015-02-21 20:11:40 -0800,
569324558999691264,neutral,,Virgin America,TTINAC11,Review:  @TTINAC11 I DM you,2015-02-21 18:35:27 -0800,"Las Vegas, NV"
569323106210152448,neutral,,Virgin America,elaurawrr,Review:  can you please have flights in  SJC ? I have no choice but to fly Southwest to Vegas 😩😭,2015-02-21 18:29:40 -0800,
569323082701275138,negative,Customer Service Issue,Virgin America,joyabsalon,Review:  too bad you say it takes 10 to 14 days via YOUR confirmation email. When I inquired after 3 weeks you claim 6 to 8 weeks!,2015-02-21 18:29:35 -0800,Northern Virginia
569318651502989312,negative,Cancelled Flight,Virgin America,meladorri,Review:  Flight from BOS &gt; LAS tomorrow was Cancelled Flightled. No notification; wait times are 1+ hour. Will you rebook on another airline?,2015-02-21 18:11:58 -0800,"Boston, MA"
569318130356502528,positive,,Virgin America,miaerolinea,😎 RT Review: : You’ve met your match. Got status on another airline? Upgrade (+restr): http://t.co/RHKaMx9VF5. http://t.co/PYalebgkJt,2015-02-21 18:09:54 -0800,Worldwide
569316358845911040,positive,,Virgin America,archiegips,Review:  Only way to fly! #Elevate #Gold,2015-02-21 18:02:51 -0800,LaLa Land
569311498301870080,neutral,,Virgin America,obiwantoby,Review:  If only you guys had flights from CMH.,2015-02-21 17:43:33 -0800,
569311060903268352,negative,Can't Tell,Virgin America,MarwaYousofzoy,"Review:  a lot of ""apologies"" being thrown out to customers from what I can see.Very sad. Thanks for nothing. Worst airline ever.",2015-02-21 17:41:48 -0800,
569310635986546688,negative,Flight Attendant Complaints,Virgin America,TTINAC11,Review:   for all my flight stuff wrong and did nothing about it. Had #worst #flight ever,2015-02-21 17:40:07 -0800,"Las Vegas, NV"
569305113589714944,neutral,,Virgin America,TheNotoriousLEX,Review:  Having an issue finding a missing item on a plane. Can you help me find which airport my plane headed to next?,2015-02-21 17:18:10 -0800,Chicago
569304436612444160,positive,,Virgin America,advertisingdiva,Review:  you will match my #AmericanAirlines status? Cool!,2015-02-21 17:15:29 -0800,DC - LA - Venice Beach
569304208534597632,neutral,,Virgin America,Floxie10,“Review: :You've met your match.Got status on another airline? Upgrade : http://t.co/H952rDKTqy” @asarco_ES_ar ? 🙉,2015-02-21 17:14:35 -0800,Argentina
569304030847090688,negative,Flight Booking Problems,Virgin America,alexrkonrad,Review:  trying to book a flight with you guys and your website won't let me... about to lose my business,2015-02-21 17:13:52 -0800,"New York, NY"
569303931916038144,negative,Can't Tell,Virgin America,MarwaYousofzoy,Review:  you suck!,2015-02-21 17:13:29 -0800,
569298165855338497,positive,,Virgin America,lexiesalas,Review:  thanks!,2015-02-21 16:50:34 -0800,BAYAREA✈️NYC
569290361870426112,negative,Flight Booking Problems,Virgin America,MaximWheatley,Review:  Just DM'd. Same issue persisting.,2015-02-21 16:19:33 -0800,"Washington, DC"
569282249717194754,negative,Cancelled Flight,Virgin America,FiDiFamilies,Review:  Because we never rec'd Cancelled Flightlation notice we were left w no options to fly out of PS. Driving to LA for a red eye Mon w kids,2015-02-21 15:47:19 -0800,New York City
569277854950817792,negative,Flight Booking Problems,Virgin America,lexiesalas,Review:  trying to book a flight &amp; your site is down 😁,2015-02-21 15:29:51 -0800,BAYAREA✈️NYC
569277352129138688,negative,Cancelled Flight,Virgin America,Artenis15,Review:  You have any flights flying into Boston tomorrow? I need to be home and you Cancelled Flightled my flight and didn't do anything,2015-02-21 15:27:52 -0800,MA // Ashton in Wonderland
569263837448269826,negative,Cancelled Flight,Virgin America,NancyJFriedman,Review:  you stink. Flight Cancelled Flighted from PSP to JFK and no notification or ability to rebook #disappointed.  #expected better,2015-02-21 14:34:09 -0800,New York City
569262527281913857,positive,,Virgin America,JT_Magana,Review:  I love your guy's song! We're dancing to it for our high school dance revue,2015-02-21 14:28:57 -0800,
569262225900359680,negative,Customer Service Issue,Virgin America,MaximWheatley,Review:  Your website is down and I'm trying to check in!,2015-02-21 14:27:45 -0800,"Washington, DC"
569261347688607744,positive,,Virgin America,carabubes,"Review:  done! Thank you for the quick response, apparently faster than sitting on hold ;)",2015-02-21 14:24:16 -0800,"Los Angeles, California"
569261128532041728,neutral,,Virgin America,carabubes,Review:  nervous about my flight from DC to LAX getting Cancelled Flightled tomorrow! Just sent you a DM to help me!,2015-02-21 14:23:24 -0800,"Los Angeles, California"
569260526976544768,positive,,Virgin America,wmrrock,Review:  cool picture of another VirginAmerica plane off our wing. What a site! http://t.co/5B2agFd8c4,2015-02-21 14:21:00 -0800,CT
569253311813185537,positive,,Virgin America,DailyBillboard,Review:  Keep up the great work :),2015-02-21 13:52:20 -0800,"Los Angeles, California"
569253236093267969,positive,,Virgin America,BigRichTexasPam,Review:  my goodness your people @love field are amazing under pressure ❤️from Texas #beatstheothers in crisis Please fly me to NY,2015-02-21 13:52:02 -0800,FREE ADVICE!
569250469178175488,positive,,Virgin America,rtw4,Review:  Thanks for a great flight from LA to Boston! Pilots did a great job landing in the snow. Can we go back to LA now? #seriously,2015-02-21 13:41:02 -0800,"Natick, MA, USA"
569248437050302464,neutral,,Virgin America,casualdiego,Review:  can you please get me to the new york area before monday afternoon,2015-02-21 13:32:58 -0800,"okayville, population me"
569248400836726786,positive,,Virgin America,kyle_romanoff,"Review:  Thanks so much for the awesome support, you guys rock!",2015-02-21 13:32:49 -0800,
569247769166266368,negative,Bad Flight,Virgin America,wmrrock,Review:  seats in Row 8 don't recline should mention that on your website #soreback,2015-02-21 13:30:18 -0800,CT
569247394002563072,negative,Late Flight,Virgin America,wmrrock,Review:  flight 404 delayed 2 hours in LA due to mechanical problems. Handle like pros but you could have tossed us a free drink.,2015-02-21 13:28:49 -0800,CT
569244860286263297,negative,Cancelled Flight,Virgin America,BigRichTexasPam,Review:  why Cancelled Flight flights today? No precipitation to be scared of!  ❄️❄️❄️,2015-02-21 13:18:45 -0800,FREE ADVICE!
569240250192670720,positive,,Virgin America,aaronkurlander,Review:  twitter team. you guys killed it for rescheduling me asap. thank you!,2015-02-21 13:00:26 -0800,"New York, NY"
569238877178716161,negative,Cancelled Flight,Virgin America,MistakeCakeJake,Review:  You guys charged me $100 to reschedule a flight that was then Cancelled Flighted and are now refusing to refund it. What's the deal?,2015-02-21 12:54:58 -0800,
569237252154372097,negative,Customer Service Issue,Virgin America,NoelArtiles,Review:  can’t access your website from Safari on iPhone 6. Seems to work on Mac and iPad. Need iPhone to add Passbook.,2015-02-21 12:48:31 -0800,"Austin, TX"
569236471690829825,neutral,,Virgin America,floatingatoll,"Review:  on iPad and iPhone, clicking the CHECKIN link in the email I received at 24hrs before flight",2015-02-21 12:45:25 -0800,"Silicon Valley, California"
569236251129163777,negative,Customer Service Issue,Virgin America,floatingatoll,"Review:  your mobile site is broken, shows 
""{{header.elevateUser.numOfPointsAvailable || '0' | number}} Points"", won't let me checkin",2015-02-21 12:44:32 -0800,"Silicon Valley, California"
569230983075115010,negative,Cancelled Flight,Virgin America,aaronkurlander,Review:  I was really looking forward to my flight. can you let me know when it will be rescheduled? #diehardvirgin,2015-02-21 12:23:36 -0800,"New York, NY"
569229785500680192,negative,Cancelled Flight,Virgin America,aaronkurlander,"Review:  why Cancelled Flight flight VX413? One sec its delayed, on my to airport, the next its Cancelled Flightled?Gonna email or call me to reschedule?",2015-02-21 12:18:51 -0800,"New York, NY"
569226875349835776,negative,Customer Service Issue,Virgin America,borknagar,Review:  I did it but there was a problem in the link from the email for check-in. thanks,2015-02-21 12:07:17 -0800,chile
569224234150404096,negative,Flight Booking Problems,Virgin America,propsonline,Review:  had to change to another airline to get to DC today ... Why is Review:  able to land in DC but not you? Cost me $800 ...ugh,2015-02-21 11:56:47 -0800,"California, USA"
569223788639821824,negative,Cancelled Flight,Virgin America,propsonline,Review:  I was so looking forward to my first flight with you today but it was Cancelled Flightled along with the subsequent one ...,2015-02-21 11:55:01 -0800,"California, USA"
569222494952886272,positive,,Virgin America,carlos89178,Review:  when are you putting some great deals from PDX to LAS or from LAS to PDX show me your love! http://t.co/enIQg0buzj,2015-02-21 11:49:53 -0800,
569221440794271745,positive,,Virgin America,carlos89178,Review:  wish I can afford to fly with you next Friday  going back home.. love everything  about your airline,2015-02-21 11:45:41 -0800,
569221156504530944,negative,Can't Tell,Virgin America,shounshounette,Review:   how are you gonna have a deal from Dallas to DC but no deal from DC to Dallas? #sad,2015-02-21 11:44:33 -0800,
